['[CLR]', '▁the', '▁intense', '▁interest', '▁aroused', '▁in', '▁the', '▁public', '▁by', '▁what', '▁was', '▁known', '▁at', '▁the', '▁time', '▁as', '▁the', '▁styles', '▁case', '▁has', '▁now', '▁somewhat', '▁subsided', '[SEP]']	[0.2522151115276713, 0.018658019711952023, 0.026604097015883257, 0.033803190271684394, 0.043875455725403516, 0.020160729007225552, 0.01607319561117557, 0.048516832004539504, 0.02061123736270949, 0.03265410909732649, 0.018854080748976345, 0.03385699770628738, 0.021282749419331892, 0.01745813575945523, 0.040544905620535775, 0.022779043786033456, 0.018032943819499766, 0.037054435078498295, 0.11718410339843566, 0.02465691087120401, 0.02816687671303509, 0.031266368244603916, 0.02025186045340932, 0.05543861104512307]
['[CLR]', '▁nevertheless', '▁in', '▁view', '▁of', '▁the', '▁worldwide', '▁notoriety', '▁which', '▁attended', '▁it', '▁i', '▁have', '▁been', '▁asked', '▁both', '▁by', '▁my', '▁friend', '▁and', '▁the', '▁family', '▁themselves', '▁to', '▁write', '▁an', '▁account', '▁of', '▁the', '▁whole', '▁story', '[SEP]']	[0.33552912379404987, 0.02535232799003819, 0.012315695745047003, 0.024294938455904833, 0.011366530297535581, 0.012135512259470318, 0.028039839674508876, 0.035761803382309144, 0.030145306372369614, 0.05986590323511474, 0.01640726274868635, 0.01421332594358899, 0.013537709493909858, 0.01266723979749541, 0.019912930944166195, 0.017352979829991583, 0.012803003497322774, 0.0112632454973191, 0.022882954733904868, 0.012101760670863774, 0.011456789661238542, 0.028000073143103515, 0.01633259949207057, 0.011575914253939269, 0.018123425047441143, 0.011160293004113519, 0.02360584809374484, 0.011281697259958754, 0.011489473070092153, 0.033559217550802316, 0.040439449105306405, 0.05502582595459166]
['[CLR]', '▁this', '▁we', '▁trust', '▁will', '▁silence', '▁the', '▁sensational', '▁rumours', '▁which', '▁still', '▁persist', '[SEP]']	[0.2376074465073766, 0.05215285456736272, 0.0472181994270745, 0.14847771208546362, 0.046912413726893795, 0.050547198860476254, 0.035318609950655465, 0.051450392339322526, 0.057382641303752126, 0.05127091065909797, 0.05700783066064181, 0.0583965777688262, 0.10625721214305657]
['[CLR]', '▁i', '▁will', '▁therefore', '▁briefly', '▁set', '▁down', '▁the', '▁circumstances', '▁which', '▁led', '▁to', '▁my', '▁being', '▁connected', '▁with', '▁the', '▁affair', '[SEP]']	[0.2246958982328149, 0.024524202122864613, 0.035942448990165826, 0.041053395652314, 0.05751708846974355, 0.054167267729416636, 0.06983627016320708, 0.022973933654694766, 0.050670907340760726, 0.027868445568711306, 0.03678335904793702, 0.02408719640430395, 0.02582677408510055, 0.03840788665981449, 0.08027919876932366, 0.028767310892434485, 0.02836014232208571, 0.04587264136591163, 0.08236563252839534]
['[CLR]', '▁i', '▁had', '▁been', '▁invalid', 'ed', '▁home', '▁from', '▁the', '▁front', '▁and', '▁after', '▁spending', '▁some', '▁months', '▁in', '▁a', '▁rather', '▁depressing', '▁con', 'val', 'escent', '▁home', '▁was', '▁given', '▁a', '▁months', '▁sick', '▁leave', '[SEP]']	[0.21840340486217832, 0.014900443335365613, 0.015590597714026287, 0.017483918829720693, 0.036044436383455766, 0.02620203605261119, 0.0399744467209561, 0.023859093264936793, 0.014811667301520006, 0.059932347787835766, 0.016804854425719162, 0.018586009110463115, 0.01884934950189637, 0.018785628214643038, 0.02437251806103895, 0.015110073218170043, 0.013393825395307762, 0.022605682618860343, 0.02672192128392679, 0.024939276159874405, 0.042528331266099756, 0.047766733231321856, 0.038550219751820956, 0.01809803645906618, 0.025378223425265124, 0.016912544270829014, 0.03712310046330072, 0.03536453924609934, 0.016516308342675343, 0.05439043330101512]
['[CLR]', '▁having', '▁no', '▁near', '▁relations', '▁or', '▁friends', '▁i', '▁was', '▁trying', '▁to', '▁make', '▁up', '▁my', '▁mind', '▁what', '▁to', '▁do', '▁when', '▁i', '▁ran', '▁across', '▁john', '▁cavendish', '[SEP]']	[0.22378109783974356, 0.020437446556075618, 0.02325343876449426, 0.05081662611505854, 0.061266700266380994, 0.019339796800611188, 0.030284590389661366, 0.018807545109189056, 0.019849933392939306, 0.026794563869832914, 0.016294331786476282, 0.030565348896470206, 0.03924378770099466, 0.017944077159140936, 0.061666867751559724, 0.030926277662970732, 0.019357438133675478, 0.026744472990953835, 0.03117581971616713, 0.01687254524503916, 0.040255599959888325, 0.06123300389296052, 0.03356613001562941, 0.019340403899764567, 0.06018215608432187]
['[CLR]', '▁i', '▁had', '▁seen', '▁very', '▁little', '▁of', '▁him', '▁for', '▁some', '▁years', '[SEP]']	[0.18905350780947563, 0.03788973210852907, 0.04466046913718529, 0.07501301814886206, 0.06025586318411436, 0.06292387531511227, 0.050557836634177664, 0.03985014629943458, 0.04969450068186609, 0.07108502476135407, 0.12291195905834984, 0.19610406686153917]
['[CLR]', '▁indeed', '▁i', '▁had', '▁never', '▁known', '▁him', '▁particularly', '▁well', '[SEP]']	[0.30385873947415504, 0.0852602353611878, 0.0453321166726197, 0.0466734475223917, 0.058669911372377016, 0.057515369335436065, 0.045766180672283524, 0.08235148203841641, 0.13322099573732724, 0.14135152181380542]
['[CLR]', '▁he', '▁was', '▁a', '▁good', '▁fifteen', '▁years', '▁my', '▁senior', '▁for', '▁one', '▁thing', '▁though', '▁he', '▁hardly', '▁looked', '▁his', '▁years', '[SEP]']	[0.21454507023325134, 0.021523706530298146, 0.023812296254656386, 0.021703813875402843, 0.06649212629153278, 0.03869508258263734, 0.040729933928032466, 0.030821149791705072, 0.06348234441861238, 0.03595463826221625, 0.051454118363253705, 0.04924065371936679, 0.05500866956781775, 0.023090345765152002, 0.04179356892000496, 0.043529059840594526, 0.025918964960837357, 0.04768331980043569, 0.10452113689419269]
['[CLR]', '▁as', '▁a', '▁boy', '▁though', '▁i', '▁had', '▁often', '▁stayed', '▁at', '▁styles', '▁his', '▁mothers', '▁place', '▁in', '[SEP]']	[0.21819239909959914, 0.03457758890517428, 0.02946167937786971, 0.07175777449680971, 0.04658299863139319, 0.03395184242939543, 0.040218871717541654, 0.06574244829603897, 0.07895492110565154, 0.03743577593904088, 0.037939344917090265, 0.04242906794978326, 0.07641270199449075, 0.06460548752652448, 0.035018023549217764, 0.08671907406437934]
