['[CLR]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[0.058393117562259185, 0.0250273419712498, 0.0388153773177702, 0.04293837617479615, 0.06966166255357423, 0.02894714906017825, 0.025500246521723825, 0.04628043784595003, 0.03374884946300779, 0.03646113991712487, 0.030636678662176526, 0.039888485940665616, 0.030954529679304184, 0.026061485452512273, 0.03220461523888541, 0.037437448221609874, 0.029494355947162456, 0.0669150249612919, 0.04930599142585294, 0.043996755939961815, 0.028451661739639745, 0.03486555130502538, 0.06707975066795659, 0.07693396643032105]
['[CLR]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[0.04444037928510829, 0.03848042555110227, 0.022611106603233455, 0.0346852725259212, 0.020096014421926968, 0.01831330079128272, 0.03502238903823634, 0.08452301463540894, 0.02502071008052484, 0.04668097744441392, 0.0269184676949238, 0.03603139690559626, 0.024323608735092327, 0.025870203943026845, 0.054179934752181615, 0.025411717521504472, 0.023342854307594058, 0.02792252400913143, 0.03751745812601969, 0.02388503944721822, 0.019834386127741493, 0.03031805050193341, 0.026367189877614286, 0.020299523414234008, 0.025728242930230714, 0.02088099644748846, 0.03413414626150767, 0.017853572598772065, 0.017769616519115305, 0.025957618622459423, 0.03420585095199875, 0.051374009927457276]
['[CLR]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[0.10531131866785717, 0.0470659573144016, 0.05436443959672553, 0.09515118285115416, 0.05137472423732252, 0.07058648416110658, 0.0471422338311283, 0.1353618436756338, 0.08827143037635826, 0.04870943145742305, 0.04348441784401017, 0.09234504173954916, 0.12083149424732942]
['[CLR]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[0.07497898647473711, 0.042088241535618645, 0.04761297060010775, 0.05930974975258348, 0.05900966802899926, 0.0642298477229354, 0.04592730451012719, 0.03490851767585878, 0.07327560889311462, 0.03868966910272915, 0.05087637068931044, 0.03171622842834975, 0.04602540332306984, 0.04759886974121058, 0.0677282609545321, 0.03518203628826734, 0.031739232603297654, 0.06659304246945211, 0.08250999120569871]
['[CLR]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[0.05761590207783864, 0.035045345307105895, 0.020968646447941428, 0.023839096389171102, 0.0888857116820347, 0.03037824409577931, 0.02411654518779192, 0.025710911023077647, 0.045711708955467105, 0.02627719656075073, 0.025458054702125723, 0.03538634468568691, 0.021262669488131537, 0.027180562525238178, 0.018692497930719892, 0.018932649209745373, 0.025353156100001654, 0.07023529259299688, 0.12792782567310818, 0.028479490806745975, 0.023938766397516423, 0.02509270537612809, 0.021657316063975373, 0.03259754563513481, 0.030618416043196487, 0.03161426117353812, 0.0570231378690514]
['[CLR]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[0.06436888662109155, 0.031690141977468014, 0.03343603589331014, 0.04316025835004364, 0.0799190525758905, 0.02772962715658986, 0.052613554311166766, 0.03038365832069674, 0.027477702765317833, 0.037042901752338084, 0.024805614839979673, 0.03980403397345105, 0.0344373891353831, 0.03348006424285727, 0.06168289394709308, 0.04213004368693529, 0.02869301319224755, 0.030484323001465204, 0.029101733820359164, 0.027578309070843143, 0.03904880608496428, 0.04550959636993674, 0.038085982542337686, 0.034979109604898924, 0.06235726676333481]
['[CLR]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.11467916515088052, 0.06683163823721237, 0.07144173564406167, 0.10058071289479636, 0.0766921043542222, 0.10616757742425523, 0.07365820860499728, 0.06447576091211511, 0.05948969676733188, 0.06835562790979238, 0.07070281271823171, 0.1269249593821032]
['[CLR]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.12855110671229225, 0.08996845680056999, 0.07171386451822413, 0.06681844716871267, 0.09092487930318788, 0.10289071502463293, 0.0682559956911885, 0.11458118707631106, 0.10875474403391096, 0.15754060367096984]
['[CLR]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[0.07276725527029598, 0.0317614827619286, 0.03413905548085301, 0.03538859155624805, 0.05374956122993703, 0.061320650190919784, 0.063038414164503, 0.05377595958416874, 0.08710956540724912, 0.04661678519016571, 0.04118777127822071, 0.059440609813357144, 0.04773313038895901, 0.03402332352942211, 0.05879581014954941, 0.05674369970773903, 0.03919287553983673, 0.04243982512249325, 0.08077563363415337]
['[CLR]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[0.08346968762916064, 0.04694761606828152, 0.041275168573477294, 0.06728878152710595, 0.065319479011852, 0.06094014139924638, 0.04431432172695771, 0.05606856500878872, 0.06114947403258504, 0.04687802707049131, 0.08549215681098027, 0.05546707778013549, 0.08527095980179047, 0.06283250167807441, 0.03959686712423516, 0.09768917475683753]
['[CLR]', 'we', 'had', 'a', 'good', 'yarn', 'about', 'old', 'times', 'and', 'it', 'ended', 'in', 'his', 'inviting', 'me', 'down', 'to', 'styles', 'to', 'spend', 'my', 'leave', 'there', '[SEP]']	[0.05814382613147941, 0.027234035772531393, 0.027767724412922693, 0.02391009193175679, 0.033541023542606026, 0.1037348494328717, 0.03639187829345771, 0.042167524058897295, 0.036840715195230675, 0.026541855789560607, 0.026678169606223615, 0.048219251156095246, 0.027835017726000857, 0.041373691882821924, 0.07246107617324668, 0.03485144862683422, 0.03454358279549101, 0.02739619949681519, 0.05061044196511034, 0.023035191178226912, 0.03715517123434586, 0.028576104964618716, 0.04225353281748187, 0.02833532934279084, 0.06040226647258269]
['[CLR]', 'the', 'mater', 'will', 'be', 'delighted', 'to', 'see', 'you', 'all', 'those', 'years', 'he', 'added', '[SEP]']	[0.1003505067889682, 0.041210127030869494, 0.08628354478577469, 0.05626057057539765, 0.04492941959583805, 0.12133475821263623, 0.04206655746503862, 0.06149637243903628, 0.060918455775729664, 0.05023675069975035, 0.05680646138511438, 0.06393556498268213, 0.048703526770225575, 0.05596337845985961, 0.10950400503307928]
['[CLR]', 'your', 'mother', 'keeps', 'well', 'i', 'asked', '[SEP]']	[0.16181002746834167, 0.08429813438320691, 0.10872709583649233, 0.13721227083097562, 0.12093803783930358, 0.09337555059591854, 0.10087285453398903, 0.1927660285117725]
['[CLR]', 'oh', 'yes', '[SEP]']	[0.2886438094888157, 0.17081389370863329, 0.18494386293889922, 0.3555984338636516]
['[CLR]', 'i', 'suppose', 'you', 'know', 'that', 'she', 'has', 'married', 'again', '[SEP]']	[0.12351777838195237, 0.06083351425733727, 0.11077397273249988, 0.08220695622866643, 0.09771250114402064, 0.06175136762966756, 0.06685308877661551, 0.06861553463841923, 0.11571356916084316, 0.0703256994536807, 0.14169601759629755]
['[CLR]', 'i', 'am', 'afraid', 'i', 'showed', 'my', 'surprise', 'rather', 'plainly', '[SEP]']	[0.11734689292730258, 0.0650826285762343, 0.07975226758980389, 0.10887728982486868, 0.06410834250595664, 0.08902106240564804, 0.06905693654424862, 0.10449831499695232, 0.0757899190596839, 0.08925843490102245, 0.13720791066827867]
