['▁a', '▁good', '▁case', '▁while', '▁failing', '▁to', '▁provide', '▁a', '▁reason', '▁for', '▁us', '▁to', '▁care', '▁beyond', '▁the', '▁very', '▁basic', '▁', 'dict', 'um', 's', '▁of', '▁human', '▁decency', '<sep>']	[0.048808712512254715, 0.03132806718349457, 0.0367056243121624, 0.028485098853707314, 0.023438068106770515, 0.021422527730464935, 0.02228200063109398, 0.034040242433547974, 0.02197951078414917, 0.02211558073759079, 0.016956118866801262, 0.030508093535900116, 0.042804837226867676, 0.04101123660802841, 0.035742539912462234, 0.023494824767112732, 0.021246036514639854, 0.0255805104970932, 0.02063937485218048, 0.041880641132593155, 0.03649803623557091, 0.018092840909957886, 0.01839308999478817, 0.024328909814357758, 0.0557311475276947]
['▁crafted', '▁engaging', '▁film', 'making', '▁that', '▁should', '▁attract', '▁upscale', '▁audiences', '▁hungry', '▁for', '▁quality', '▁and', '▁a', '▁nostalgic', '▁twist', 'y', '▁yarn', '▁that', '▁will', '▁keep', '▁them', '▁guessing', '<sep>']	[0.03590535745024681, 0.023006029427051544, 0.023577986285090446, 0.031655918806791306, 0.025034260004758835, 0.022491389885544777, 0.053353194147348404, 0.027469057589769363, 0.04892589524388313, 0.02190174162387848, 0.044558197259902954, 0.017435185611248016, 0.11839046329259872, 0.04126825928688049, 0.019833723083138466, 0.04234414920210838, 0.09740066528320312, 0.05887005478143692, 0.03864643722772598, 0.03784114494919777, 0.02855929173529148, 0.022289598360657692, 0.022279497236013412, 0.02004014514386654]
['▁my', '▁sweet', '▁has', '▁so', '▁many', '▁flaws', '▁it', '▁would', '▁be', '▁easy', '▁for', '▁critics', '▁to', '▁shred', '▁it', '<sep>']	[0.06925690919160843, 0.053174376487731934, 0.05462776497006416, 0.023054447025060654, 0.032150574028491974, 0.03343827649950981, 0.04582420736551285, 0.026442700996994972, 0.03718292713165283, 0.01986095681786537, 0.03340182825922966, 0.0197435449808836, 0.03177420422434807, 0.021748818457126617, 0.050378601998090744, 0.03749682009220123]
['▁silly', '▁and', '▁unintentional', 'ly', '▁hilarious', '<sep>']	[0.05202115699648857, 0.06313911080360413, 0.05424860119819641, 0.12983745336532593, 0.08373921364545822, 0.07866615802049637]
['▁feels', '▁empty', '▁and', '▁un', 's', 'ati', 's', 'fy', 'ing', '▁like', '▁swallow', 'ing', '▁a', '▁communion', '▁wafer', '▁without', '▁the', '▁wine', '<sep>']	[0.05981205031275749, 0.042465876787900925, 0.05253572389483452, 0.025347908958792686, 0.026960359886288643, 0.024841666221618652, 0.026400992646813393, 0.022079898044466972, 0.031452201306819916, 0.020864121615886688, 0.03347790986299515, 0.05653713271021843, 0.03449031710624695, 0.034803420305252075, 0.163214772939682, 0.15443147718906403, 0.031781937927007675, 0.04502950981259346, 0.03761676698923111]
['ude', 's', '▁the', '▁fizz', '▁of', '▁a', '▁bus', 'by', '▁', 'ber', 'ke', 'ley', '▁musical', '▁and', '▁the', '▁', 'vis', 'cer', 'al', '▁excitement', '▁of', '▁a', '▁sports', '▁extra', 'vag', 'anza', '<sep>']	[0.023939872160553932, 0.018014365807175636, 0.01158254873007536, 0.0129448426887393, 0.06598225235939026, 0.012618605978786945, 0.01209954358637333, 0.030714262276887894, 0.01781521737575531, 0.014009051956236362, 0.08574216067790985, 0.06473125517368317, 0.018518079072237015, 0.05022972822189331, 0.01759958080947399, 0.013602676801383495, 0.01887485571205616, 0.029815025627613068, 0.027226746082305908, 0.016918765380978584, 0.07049795240163803, 0.016088368371129036, 0.018462328240275383, 0.048136476427316666, 0.09492000192403793, 0.07814653217792511, 0.05263564735651016]
['▁film', '▁', 're', 'ha', 'she', 's', '▁several', '▁old', '▁themes', '▁and', '▁is', '▁capped', '▁with', '▁point', 'less', '▁extreme', 's', '<sep>']	[0.019767574965953827, 0.03681246563792229, 0.023923296481370926, 0.03388621285557747, 0.02597503736615181, 0.025416234508156776, 0.020243024453520775, 0.051899850368499756, 0.11600106209516525, 0.03764108195900917, 0.03095899522304535, 0.02752368524670601, 0.0457538478076458, 0.022411556914448738, 0.05636945739388466, 0.03314560651779175, 0.04765748977661133, 0.0204192865639925]
['ry', 'an', '▁go', 's', 'ling', '▁is', '▁in', '▁a', '▁word', '▁brilliant', '▁as', '▁the', '▁conflict', 'ed', '▁', 'dan', 'iel', '<sep>']	[0.028459375724196434, 0.06085195392370224, 0.042884983122348785, 0.03538534417748451, 0.024334385991096497, 0.03528563678264618, 0.04744089022278786, 0.021480876952409744, 0.03518633916974068, 0.033209796994924545, 0.036991868168115616, 0.02628428116440773, 0.03693791478872299, 0.07591545581817627, 0.030907006934285164, 0.04034775123000145, 0.04720345884561539, 0.06050949916243553]
['▁de', 'uce', 's', '▁wild', '▁had', '▁been', '▁tweak', 'ed', '▁up', '▁a', '▁not', 'ch', '▁it', '▁would', '▁have', '▁become', '▁a', '▁camp', '▁adventure', '▁one', '▁of', '▁those', '▁movies', '<sep>']	[0.006400923244655132, 0.008295681327581406, 0.01864776574075222, 0.0074394624680280685, 0.011868883855640888, 0.012572766281664371, 0.00793382991105318, 0.6557866334915161, 0.009890134446322918, 0.008910361677408218, 0.0074690645560622215, 0.012229818850755692, 0.009816874749958515, 0.00722334161400795, 0.015606251545250416, 0.013353865593671799, 0.012366587296128273, 0.006339840590953827, 0.03395168483257294, 0.014182149432599545, 0.009796066209673882, 0.00901516992598772, 0.014573480002582073, 0.012179292738437653]
['fri', 'da', '▁is', '▁certainly', '▁no', '▁disaster', '▁but', '▁neither', '▁is', '▁it', '▁the', '▁', 'kah', 'lo', '▁movie', '▁', 'fri', 'da', '▁fans', '▁have', '▁been', '▁looking', '▁for', '<sep>']	[0.02021954394876957, 0.02373264543712139, 0.01978764310479164, 0.02881264127790928, 0.021127907559275627, 0.016018470749258995, 0.0715927705168724, 0.03686169534921646, 0.023464730009436607, 0.019519180059432983, 0.02345830202102661, 0.020295046269893646, 0.01330889668315649, 0.06351359933614731, 0.03664717823266983, 0.0317641906440258, 0.015077496878802776, 0.021516015753149986, 0.02401198074221611, 0.02567560225725174, 0.021774372085928917, 0.020282665267586708, 0.02093944512307644, 0.061259057372808456]
