['the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided']	[2.8307465527177555e-06, 2.9145551252440782e-06, 2.2564161099580815e-06, 2.384496156082605e-06, 2.1769242266600486e-06, 2.0807606233574916e-06, 2.150358113794937e-06, 2.430552513033035e-06, 2.516294671295327e-06, 2.3057236830936745e-06, 2.1768348688055994e-06, 2.107557975250529e-06, 2.226993274234701e-06, 2.1135601855348796e-06, 2.240785534013412e-06, 2.3442528345185565e-06, 2.519808049328276e-06, 2.903709855672787e-06, 3.3090991564677097e-06, 2.8212814413564047e-06, 2.3531922579422826e-06, 2.3568620690639364e-06]
['nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story']	[3.5340729453992026e-08, 3.075906818139629e-08, 2.6247223061659497e-08, 2.4681781951585435e-08, 2.473729843188721e-08, 2.7030909066638742e-08, 2.5923034385755273e-08, 2.7089544829550505e-08, 2.8492449288819444e-08, 2.617313477060179e-08, 3.104386436802997e-08, 3.1697414470954755e-08, 3.244649704470248e-08, 2.6067363378956543e-08, 2.412562238873761e-08, 2.7696431814661082e-08, 2.6474333836290498e-08, 2.889778372150431e-08, 2.4979438961736378e-08, 2.74117439857946e-08, 2.4573084900225695e-08, 2.556332390213356e-08, 2.340602200945341e-08, 2.711337465655106e-08, 2.5684038007511845e-08, 2.630701700923055e-08, 2.5222648858402863e-08, 2.5214903942583078e-08, 2.833047396677557e-08, 2.6364379124288462e-08]
['this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist']	[0.000461757619632408, 0.0004191272018942982, 0.0004390563699416816, 0.00045175410923548043, 0.0004535421321634203, 0.00042989858775399625, 0.0008812956803012639, 0.0004267007752787322, 0.00048409297596663237, 0.0005166855407878757, 0.00041921617230400443]
['i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair']	[2.8111735446145758e-05, 2.627726826176513e-05, 2.7910611606785096e-05, 2.454487548675388e-05, 2.3826174583518878e-05, 2.3998163669602945e-05, 2.3924832930788398e-05, 2.3092195988283493e-05, 2.2696403902955353e-05, 2.2801214072387666e-05, 2.1990494133206084e-05, 2.1179235773161054e-05, 2.4750197553657927e-05, 2.3065738787408918e-05, 2.2593176254304126e-05, 2.302854773006402e-05, 2.496904562576674e-05]
['i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave']	[3.89326793026612e-08, 4.705214706746119e-08, 3.223854605494125e-08, 5.3218430551282836e-08, 2.6030251731867793e-08, 2.419303868350653e-08, 2.5970889439008715e-08, 2.8871340873593e-08, 2.7950898484618847e-08, 3.4206205867803874e-08, 2.8427256992813454e-08, 2.4417317945335526e-08, 2.3596529175051728e-08, 2.2127771615032543e-08, 2.4741169113440264e-08, 2.8204578228496757e-08, 5.037763983750665e-08, 7.14453438632745e-08, 2.4540717902254983e-08, 2.485041861177706e-08, 3.148609550862602e-08, 2.483137429010185e-08, 2.6150731358143275e-08, 2.4143529842035605e-08, 2.576209823246245e-08]
['having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish']	[5.919889076722029e-07, 3.98427715708749e-07, 4.309719656703237e-07, 3.7971207689224684e-07, 4.0830698821991973e-07, 4.0593860717308416e-07, 4.000150113370182e-07, 5.017785724703572e-07, 4.3543877836782485e-07, 3.902023593127524e-07, 3.8827542425678985e-07, 4.0465613437845604e-07, 3.6009984683005314e-07, 4.256094996435422e-07, 3.7875111047469545e-07, 3.8829466575407423e-07, 3.818957452494942e-07, 4.313819488288573e-07, 4.352905591531453e-07, 4.965578455085051e-07, 4.2576948544592597e-07, 4.418090213675896e-07, 4.4796988163398055e-07]
['i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years']	[0.002728276653215289, 0.0029643180314451456, 0.0026370242703706026, 0.002634667791426182, 0.002270705532282591, 0.002311132149770856, 0.00225824280641973, 0.002815280109643936, 0.0022655457723885775, 0.0022126371040940285]
['indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well']	[0.004608623217791319, 0.004289900418370962, 0.005034707020968199, 0.004221607930958271, 0.003978210501372814, 0.004044582601636648, 0.004549921024590731, 0.003995769191533327]
['he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years']	[3.2987725717248395e-05, 2.9637762054335326e-05, 2.804612995532807e-05, 2.5671983166830614e-05, 2.764796772680711e-05, 2.5134539100690745e-05, 2.6655612600734457e-05, 3.629591083154082e-05, 2.8272865165490657e-05, 2.6234349206788465e-05, 2.539366323617287e-05, 2.5038005333044566e-05, 3.1945124646881595e-05, 2.7144564228365198e-05, 2.8667775040958077e-05, 2.9814947993145324e-05, 2.45142091443995e-05]
['as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in']	[0.0002858299994841218, 0.00023655701079405844, 0.00023738277377560735, 0.00024694428429938853, 0.0003033367684110999, 0.000323353597195819, 0.00026768737006932497, 0.00025023004855029285, 0.0002499743422959, 0.00026150234043598175, 0.000299587263725698, 0.0003153781872242689, 0.0002575719263404608, 0.00025636618374846876]
